"source_name","platform_product_name","normalized_name","source_name_en","gender_scope","style_no","brand_name","category_name","attributes"
지그재그,[30% 깜짝 쿠폰][무료배송] 보이핏 히든 버튼 레더 블루종_Subtle Brown,[30% 깜짝 쿠폰][무료배송] 보이핏 히든 버튼 레더 블루종_subtle brown,,,,디나이언트,국내 컨템포러리·디자이너,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 92900, ""category_id"": ""315"", ""review_count"": 311, ""discount_rate"": 60.0}"
지그재그,[🍁얼리어텀 60%][살안타템/MADE/뉴컬러]오브유 자개 린넨 긴팔 가디건 (S-M/5천장돌파/장마룩/바캉스룩/데일리룩/데이트룩/린넨가디건/여름가디건/시스루가디건),[🍁얼리어텀 60%][살안타템/made/뉴컬러]오브유 자개 린넨 긴팔 가디건 (s-m/5천장돌파/장마룩/바캉스룩/데일리룩/데이트룩/린넨가디건/여름가디건/시스루가디건),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 14780, ""category_id"": ""327"", ""review_count"": 939, ""discount_rate"": 65.0}"
지그재그,[가을아우터][역대급판매량자켓][ofm] 페이보릿 클래식 (jk),[가을아우터][역대급판매량자켓][ofm] 페이보릿 클래식 (jk),,,,디미트리블랙,,"{""shop_id"": ""786"", ""shop_name"": ""메리어라운드"", ""sale_price"": 53070, ""category_id"": ""306"", ""review_count"": 12828, ""discount_rate"": 37.0}"
지그재그,[예약판매]하이넥 점퍼_MIWJJG92QC,[예약판매]하이넥 점퍼_miwjjg92qc,,,,드림월드,신발·스니커즈,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 92550, ""category_id"": ""314"", ""review_count"": 34, ""discount_rate"": 28.0}"
지그재그,[made]핸더하프야상,[made]핸더하프야상,,,,디스커버리 익스페디션,글로벌 스포츠·캐주얼,"{""shop_id"": ""7320"", ""shop_name"": ""어텀"", ""sale_price"": 63200, ""category_id"": ""320"", ""review_count"": 140, ""discount_rate"": 20.0}"
지그재그,[지금하네][해서영 Pick][30% 쿠폰][무료배송]오버핏 포켓 레더 블루종_Deep Black,[지금하네][해서영 pick][30% 쿠폰][무료배송]오버핏 포켓 레더 블루종_deep black,,,,디나이언트,,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 98420, ""category_id"": ""307"", ""review_count"": 36, ""discount_rate"": 52.0}"
지그재그,[에센셜] 라운드넥/브이넥 가디건_MIWCKG910T/MIWCKG920T,[에센셜] 라운드넥/브이넥 가디건_miwckg910t/miwckg920t,,,,드림월드,스포츠·액티브,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 26530, ""category_id"": ""327"", ""review_count"": 3768, ""discount_rate"": 34.0}"
지그재그,[최실장PICK][🍂가을][mlt] 위버 오버핏 코튼 야상,[최실장pick][🍂가을][mlt] 위버 오버핏 코튼 야상,,,,드퐁,글로벌 스포츠·캐주얼,"{""shop_id"": ""55187"", ""shop_name"": ""모렌트"", ""sale_price"": 63630, ""category_id"": ""320"", ""review_count"": 12, ""discount_rate"": 47.0}"
지그재그,소프트 라운드넥 자켓_MIWJKGT2PG,소프트 라운드넥 자켓_miwjkgt2pg,,,,드림월드,국내 캐주얼·스트릿,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 71170, ""category_id"": ""305"", ""review_count"": 693, ""discount_rate"": 29.0}"
지그재그,[신상컬러💖] [COOL] 썸머 골지 카디건_SPCKG24G02,[신상컬러💖] [cool] 썸머 골지 카디건_spckg24g02,,,,디그노루시르,스포츠·액티브,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 26910, ""category_id"": ""327"", ""review_count"": 5510, ""discount_rate"": 10.0}"
지그재그,[🍁얼리어텀 32%][살안타템/MADE/뉴컬러]가엔드 슬림 골지 가디건 (S-L/간절기/가을가디건/슬림핏/라운드넥가디건/데일리룩/출근룩/레이어드가디건),[🍁얼리어텀 32%][살안타템/made/뉴컬러]가엔드 슬림 골지 가디건 (s-l/간절기/가을가디건/슬림핏/라운드넥가디건/데일리룩/출근룩/레이어드가디건),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 14340, ""category_id"": ""327"", ""review_count"": 172, ""discount_rate"": 40.0}"
지그재그,[🍁얼리어텀 44%][MADE/3만장돌파]매그 노카라 반팔 트위드 자켓 (S-L/하객룩/데이트룩/반팔트위드/여름자켓/하객룩트위드/라운드넥자켓/하객룩자켓/여름아우터),[🍁얼리어텀 44%][made/3만장돌파]매그 노카라 반팔 트위드 자켓 (s-l/하객룩/데이트룩/반팔트위드/여름자켓/하객룩트위드/라운드넥자켓/하객룩자켓/여름아우터),,,,드리머,,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 14960, ""category_id"": ""311"", ""review_count"": 1195, ""discount_rate"": 76.0}"
지그재그,[🍂AUTUMN20%][MADE] mjk467 헤일리 오버핏 레더 자켓,[🍂autumn20%][made] mjk467 헤일리 오버핏 레더 자켓,,,,디프,,"{""shop_id"": ""1988"", ""shop_name"": ""에드모어"", ""sale_price"": 59500, ""category_id"": ""307"", ""review_count"": 6467, ""discount_rate"": 30.0}"
지그재그,[신세틱레더] 스웨이드 테일러드 재킷_SPJLG49W01,[신세틱레더] 스웨이드 테일러드 재킷_spjlg49w01,,,,디그노루시르,,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 80910, ""category_id"": ""307"", ""review_count"": 2818, ""discount_rate"": 10.0}"
지그재그,[가을🍂] 에센셜 플레인 가디건 TRCK269B1,[가을🍂] 에센셜 플레인 가디건 trck269b1,,,,라이크 어 모즈,스포츠·액티브,"{""shop_id"": ""60549"", ""shop_name"": ""트렌드컬렉션"", ""sale_price"": 29920, ""category_id"": ""327"", ""discount_rate"": 25.0}"
지그재그,"[New컬러추가💚][살안타템/간절기가디건] 썸머 쿨 가디건 (긴팔가디건,여름긴팔,크롭가디건,쿨링,썸머가디건,냉방병,휴양지,바캉스,장마룩,페스티벌룩,흠뻑쇼,레이어드 간걸지","[new컬러추가💚][살안타템/간절기가디건] 썸머 쿨 가디건 (긴팔가디건,여름긴팔,크롭가디건,쿨링,썸머가디건,냉방병,휴양지,바캉스,장마룩,페스티벌룩,흠뻑쇼,레이어드 간걸지",,,,디셈버텐,스포츠·액티브,"{""shop_id"": ""92"", ""shop_name"": ""고고싱"", ""sale_price"": 16020, ""category_id"": ""327"", ""review_count"": 1550, ""discount_rate"": 46.0}"
지그재그,바이커자켓_MIWJLG90QG,바이커자켓_miwjlg90qg,,,,드림월드,해외 럭셔리·컨템포러리,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 92550, ""category_id"": ""316"", ""review_count"": 42, ""discount_rate"": 28.0}"
지그재그,사이드 스트링 가디건_MIWCKG92QT,사이드 스트링 가디건_miwckg92qt,,,,드림월드,스포츠·액티브,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 33180, ""category_id"": ""327"", ""review_count"": 309, ""discount_rate"": 34.0}"
지그재그,🚀[🎉니트버전!][자체제작] 마레 나그랑 심볼 가디건 & 니트 (라운드/브이) -10 color,🚀[🎉니트버전!][자체제작] 마레 나그랑 심볼 가디건 & 니트 (라운드/브이) -10 color,,,,떨스티,스포츠·액티브,"{""shop_id"": ""3278"", ""shop_name"": ""히니크"", ""sale_price"": 27280, ""category_id"": ""327"", ""review_count"": 783, ""discount_rate"": 39.0}"
지그재그,미드랭스 워싱 야상  애쉬 (356839SM14),미드랭스 워싱 야상 애쉬 (356839sm14),,,,레브,국내 컨템포러리·디자이너,"{""shop_id"": ""14875"", ""shop_name"": ""에잇세컨즈"", ""sale_price"": 67420, ""category_id"": ""315"", ""review_count"": 3, ""discount_rate"": 25.0}"
지그재그,나이키 써마핏 ADV 러닝 자켓 FB7557-010,나이키 써마핏 adv 러닝 자켓 fb7557-010,,,,라츠유,해외 럭셔리·컨템포러리,"{""shop_id"": ""16272"", ""shop_name"": ""나이키"", ""sale_price"": 221600, ""category_id"": ""316"", ""review_count"": 1, ""discount_rate"": 33.0}"
지그재그,"젤라 크롭트 슬림 가디건 (블랙), (free)","젤라 크롭트 슬림 가디건 (블랙), (free)",,,,드파시온,스포츠·액티브,"{""shop_id"": ""6817"", ""shop_name"": ""사색"", ""sale_price"": 36800, ""category_id"": ""327"", ""review_count"": 30, ""discount_rate"": 8.0}"
지그재그,[by LAROOM] 캐롯가디건세트,[by laroom] 캐롯가디건세트,,,,디에봇,스포츠·액티브,"{""shop_id"": ""3847"", ""shop_name"": ""라룸"", ""sale_price"": 48000, ""category_id"": ""327"", ""review_count"": 2071, ""discount_rate"": 20.0}"
지그재그,[made]썸머크루즈가디건,[made]썸머크루즈가디건,,,,디스커버리 익스페디션,스포츠·액티브,"{""shop_id"": ""7320"", ""shop_name"": ""어텀"", ""sale_price"": 11610, ""category_id"": ""327"", ""review_count"": 915, ""discount_rate"": 67.0}"
지그재그,쉬폰 러플 크롭 오픈 가디건 - White [여름가디건/휴양지가디건],쉬폰 러플 크롭 오픈 가디건 - white [여름가디건/휴양지가디건],,,,라모드마키,스포츠·액티브,"{""shop_id"": ""792"", ""shop_name"": ""비키니밴더"", ""sale_price"": 24750, ""category_id"": ""327"", ""review_count"": 717, ""discount_rate"": 25.0}"
지그재그,CASHMERE BLENDED WOOL CARDIGAN [TIFA04CD01]_lvory,cashmere blended wool cardigan [tifa04cd01]_lvory,,,,딥센스,스포츠·액티브,"{""shop_id"": ""62359"", ""shop_name"": ""틸아이다이"", ""sale_price"": 84580, ""category_id"": ""327"", ""review_count"": 1, ""discount_rate"": 22.0}"
지그재그,[2.8만장돌파✨/단독 컬러💖] 스티브 패커블 윈드브레이커 / WHJJG2411U,[2.8만장돌파✨/단독 컬러💖] 스티브 패커블 윈드브레이커 / whjjg2411u,,,,라이프워크,해외 럭셔리·컨템포러리,"{""shop_id"": ""40027"", ""shop_name"": ""후아유"", ""sale_price"": 29950, ""category_id"": ""316"", ""review_count"": 2522, ""discount_rate"": 50.0}"
지그재그,시즌오프⚡[직진배송/7천장돌파][MNLB] 브리 썸머 시스루 린넨 골지 브이넥 가디건,시즌오프⚡[직진배송/7천장돌파][mnlb] 브리 썸머 시스루 린넨 골지 브이넥 가디건,,,,드파운드,스포츠·액티브,"{""shop_id"": ""202"", ""shop_name"": ""디어먼트"", ""sale_price"": 14580, ""category_id"": ""327"", ""review_count"": 830, ""discount_rate"": 64.0}"
지그재그,[라이트VER 추가]하이넥 체크 배색 점퍼_MIWJJG411B/MIWJJG51QB,[라이트ver 추가]하이넥 체크 배색 점퍼_miwjjg411b/miwjjg51qb,,,,드림월드,신발·스니커즈,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 34960, ""category_id"": ""314"", ""review_count"": 177, ""discount_rate"": 65.0}"
지그재그,[🩷살안타템/MADE]라이 실키 블렌드 가디건(+NEW컬러)(자체제작 제작상품 가디건 블렌드니트 실키니트 실키블렌드가디건 살안타니트 살안타가디건 여름가디건),[🩷살안타템/made]라이 실키 블렌드 가디건(+new컬러)(자체제작 제작상품 가디건 블렌드니트 실키니트 실키블렌드가디건 살안타니트 살안타가디건 여름가디건),,,,디아도라,스포츠·액티브,"{""shop_id"": ""701"", ""shop_name"": ""메이빈스"", ""sale_price"": 19800, ""category_id"": ""327"", ""review_count"": 472, ""discount_rate"": 29.0}"
지그재그,[5천장돌파][살안타템/6컬러]소르베 오픈 긴팔 가디건 / 가을 개강룩 데이트룩 시스루 얇은 올리브 텐셀 여리 슬림핏 시어 레이어드 찰랑 기본 팔뚝커버 사무실 숏 휴양지룩,[5천장돌파][살안타템/6컬러]소르베 오픈 긴팔 가디건 / 가을 개강룩 데이트룩 시스루 얇은 올리브 텐셀 여리 슬림핏 시어 레이어드 찰랑 기본 팔뚝커버 사무실 숏 휴양지룩,,,,디올,스포츠·액티브,"{""shop_id"": ""42932"", ""shop_name"": ""니스휴"", ""sale_price"": 20160, ""category_id"": ""327"", ""review_count"": 153, ""discount_rate"": 51.0}"
지그재그,[따로또같이][살안타템/주름X][MADE] 제오라 플리츠 보트넥 나시 + 긴팔가디건set(44~110) (빅사이즈세트-투피스세트-가디건세트-나시세트-여름가디건-보트넥나시),[따로또같이][살안타템/주름x][made] 제오라 플리츠 보트넥 나시 + 긴팔가디건set(44~110) (빅사이즈세트-투피스세트-가디건세트-나시세트-여름가디건-보트넥나시),,,,디망쉬,스포츠·액티브,"{""shop_id"": ""216"", ""shop_name"": ""핫핑"", ""sale_price"": 31920, ""category_id"": ""327"", ""review_count"": 135, ""discount_rate"": 26.0}"
지그재그,[여리핏/울함유][MADE]스테디 골지 라운드 크롭 니트 가디건 (8color),[여리핏/울함유][made]스테디 골지 라운드 크롭 니트 가디건 (8color),,,,디스코도넛,스포츠·액티브,"{""shop_id"": ""8533"", ""shop_name"": ""프렌치오브"", ""sale_price"": 28460, ""category_id"": ""327"", ""review_count"": 471, ""discount_rate"": 30.0}"
지그재그,(woman) VTG 워시드 필드 자켓_Khaki,(woman) vtg 워시드 필드 자켓_khaki,,,,디키즈,국내 캐주얼·스트릿,"{""shop_id"": ""55960"", ""shop_name"": ""무드인사이드우먼"", ""sale_price"": 62320, ""category_id"": ""305"", ""review_count"": 1, ""discount_rate"": 55.0}"
지그재그,[1만장판매🏆/자체제작] 안타라 찰랑 레이어드 골지 긴팔 가디건 (휴양지/여행룩/공항룩),[1만장판매🏆/자체제작] 안타라 찰랑 레이어드 골지 긴팔 가디건 (휴양지/여행룩/공항룩),,,,디써티원,스포츠·액티브,"{""shop_id"": ""8929"", ""shop_name"": ""나이니"", ""sale_price"": 16110, ""category_id"": ""327"", ""review_count"": 1665, ""discount_rate"": 26.0}"
지그재그,[UV차단] 라이트 후드 윈드브레이커_SPJJG25G01,[uv차단] 라이트 후드 윈드브레이커_spjjg25g01,,,,디그노루시르,해외 럭셔리·컨템포러리,"{""shop_id"": ""25938"", ""shop_name"": ""스파오"", ""sale_price"": 24900, ""category_id"": ""316"", ""review_count"": 9180, ""discount_rate"": 38.0}"
지그재그,스탠카라 집업 자켓_MIWJLGT0PB,스탠카라 집업 자켓_miwjlgt0pb,,,,드림월드,신발·스니커즈,"{""shop_id"": ""11864"", ""shop_name"": ""미쏘"", ""sale_price"": 71170, ""category_id"": ""314"", ""review_count"": 4965, ""discount_rate"": 29.0}"
지그재그,"예가체프 R 파인울 가디건 (마젠타 로즈), (free)","예가체프 r 파인울 가디건 (마젠타 로즈), (free)",,,,드파시온,스포츠·액티브,"{""shop_id"": ""6817"", ""shop_name"": ""사색"", ""sale_price"": 42700, ""category_id"": ""327"", ""review_count"": 44, ""discount_rate"": 7.0}"
지그재그,[해서영 Pick][핸드메이드]엔케이스 레글런 울 하프코트_Cream,[해서영 pick][핸드메이드]엔케이스 레글런 울 하프코트_cream,,,,디나이언트,,"{""shop_id"": ""55213"", ""shop_name"": ""하네"", ""sale_price"": 164920, ""category_id"": ""4070"", ""discount_rate"": 40.0}"
지그재그,[made]캐븐 썸머 골지 가디건,[made]캐븐 썸머 골지 가디건,,,,디어류,스포츠·액티브,"{""shop_id"": ""58775"", ""shop_name"": ""포네크"", ""sale_price"": 15840, ""category_id"": ""327"", ""review_count"": 208, ""discount_rate"": 28.0}"
지그재그,[얼리어텀] [유진PICK] 레던 더블 버튼 루즈 롱 트렌치 코트 (당일출고/가을/간절기/데일리룩/일상룩/페미닌룩/포멀룩/출근룩/데이트룩),[얼리어텀] [유진pick] 레던 더블 버튼 루즈 롱 트렌치 코트 (당일출고/가을/간절기/데일리룩/일상룩/페미닌룩/포멀룩/출근룩/데이트룩),,,,디아스토리,기타 액세서리,"{""shop_id"": ""176"", ""shop_name"": ""커먼유니크"", ""sale_price"": 75610, ""category_id"": ""296"", ""review_count"": 7, ""discount_rate"": 37.0}"
지그재그,[🏆가을가디건1위/재구매폭주] made. 플레인 데이베이직 가디건 - 9 color,[🏆가을가디건1위/재구매폭주] made. 플레인 데이베이직 가디건 - 9 color,,,,드릭스,스포츠·액티브,"{""shop_id"": ""2833"", ""shop_name"": ""슬로우앤드"", ""sale_price"": 17010, ""category_id"": ""327"", ""review_count"": 8272, ""discount_rate"": 56.0}"
지그재그,[🍁얼리어텀 60%][살안타템/MADE]온리 프리미엄 썸머 팬던트 린넨 니트 가디건 (S-L/1천장돌파/장마룩/라운드넥가디건/여름가디건/골지가디건/올리브가디건/데일리룩/출근룩),[🍁얼리어텀 60%][살안타템/made]온리 프리미엄 썸머 팬던트 린넨 니트 가디건 (s-l/1천장돌파/장마룩/라운드넥가디건/여름가디건/골지가디건/올리브가디건/데일리룩/출근룩),,,,드리머,스포츠·액티브,"{""shop_id"": ""88"", ""shop_name"": ""케이클럽"", ""sale_price"": 10560, ""category_id"": ""327"", ""review_count"": 309, ""discount_rate"": 75.0}"
지그재그,가성비 자켓 | 면접용 베스트! 단정한 기본정장자켓,가성비 자켓 | 면접용 베스트! 단정한 기본정장자켓,,,,라코스테,,"{""shop_id"": ""1500"", ""shop_name"": ""더웨이나인"", ""sale_price"": 39760, ""category_id"": ""306"", ""review_count"": 1375, ""discount_rate"": 83.0}"
지그재그,[🤍긴팔가디건!] made. 플레인 여리핏 썸머가디건 - 7 color,[🤍긴팔가디건!] made. 플레인 여리핏 썸머가디건 - 7 color,,,,드릭스,스포츠·액티브,"{""shop_id"": ""2833"", ""shop_name"": ""슬로우앤드"", ""sale_price"": 24210, ""category_id"": ""327"", ""review_count"": 5814, ""discount_rate"": 46.0}"
